PERMNO,date,TICKER,RET
84398,20160831,SPY,-0.002844
84398,20160901,SPY,0.000046
84398,20160902,SPY,0.004508
84398,20160906,SPY,0.003026
84398,20160907,SPY,-0.000095
84398,20160908,SPY,-0.002283
84398,20160909,SPY,-0.023935
84398,20160912,SPY,0.014347
84398,20160913,SPY,-0.014376
84398,20160914,SPY,-0.000375
84398,20160915,SPY,0.009993
84398,20160916,SPY,-0.003846
84398,20160919,SPY,0.000188
84398,20160920,SPY,0.000047
84398,20160921,SPY,0.011245
84398,20160922,SPY,0.006301
84398,20160923,SPY,-0.005479
84398,20160926,SPY,-0.008102
84398,20160927,SPY,0.006208
84398,20160928,SPY,0.004964
84398,20160929,SPY,-0.009047
84398,20160930,SPY,0.007546
84398,20161003,SPY,-0.002404
84398,20161004,SPY,-0.005098
84398,20161005,SPY,0.004425
84398,20161006,SPY,0.000696
84398,20161007,SPY,-0.003429
84398,20161010,SPY,0.005208
84398,20161011,SPY,-0.012630
84398,20161012,SPY,0.001312
84398,20161013,SPY,-0.003276
84398,20161014,SPY,0.000516
84398,20161017,SPY,-0.003472
84398,20161018,SPY,0.006262
84398,20161019,SPY,0.002667
84398,20161020,SPY,-0.001867
84398,20161021,SPY,0.000468
84398,20161024,SPY,0.004253
84398,20161025,SPY,-0.003351
84398,20161026,SPY,-0.002008
84398,20161027,SPY,-0.002667
84398,20161028,SPY,-0.002955
84398,20161031,SPY,0.000047
84398,20161101,SPY,-0.007245
84398,20161102,SPY,-0.006019
84398,20161103,SPY,-0.004577
84398,20161104,SPY,-0.001102
84398,20161107,SPY,0.022057
84398,20161108,SPY,0.004504
84398,20161109,SPY,0.010598
84398,20161110,SPY,0.002499
84398,20161111,SPY,-0.002305
84398,20161114,SPY,0.000786
84398,20161115,SPY,0.007803
84398,20161116,SPY,-0.001878
84398,20161117,SPY,0.005141
84398,20161118,SPY,-0.002238
84398,20161121,SPY,0.007551
84398,20161122,SPY,0.001953
84398,20161123,SPY,0.000544
84398,20161125,SPY,0.003715
84398,20161128,SPY,-0.004695
84398,20161129,SPY,0.001950
84398,20161130,SPY,-0.002399
84398,20161201,SPY,-0.003675
84398,20161202,SPY,0.000501
84398,20161205,SPY,0.006009
84398,20161206,SPY,0.003167
84398,20161207,SPY,0.013081
84398,20161208,SPY,0.002449
84398,20161209,SPY,0.006040
84398,20161212,SPY,-0.001148
84398,20161213,SPY,0.006674
84398,20161214,SPY,-0.008254
84398,20161215,SPY,0.004117
84398,20161216,SPY,-0.001945
84398,20161219,SPY,0.002177
84398,20161220,SPY,0.003858
84398,20161221,SPY,-0.002783
84398,20161222,SPY,-0.001727
84398,20161223,SPY,0.001464
84398,20161227,SPY,0.002481
84398,20161228,SPY,-0.008265
84398,20161229,SPY,-0.000223
84398,20161230,SPY,-0.003655
84398,20170103,SPY,0.007650
84398,20170104,SPY,0.005949
84398,20170105,SPY,-0.000794
84398,20170106,SPY,0.003578
84398,20170109,SPY,-0.003301
84398,20170110,SPY,0.000000
84398,20170111,SPY,0.002826
84398,20170112,SPY,-0.002510
84398,20170113,SPY,0.002296
84398,20170117,SPY,-0.003523
84398,20170118,SPY,0.002210
84398,20170119,SPY,-0.003705
84398,20170120,SPY,0.003674
84398,20170123,SPY,-0.002602
84398,20170124,SPY,0.006412
84398,20170125,SPY,0.008656
84398,20170126,SPY,-0.001045
84398,20170127,SPY,-0.001570
84398,20170130,SPY,-0.006202
84398,20170131,SPY,-0.000088
84398,20170201,SPY,0.000396
84398,20170202,SPY,0.000659
84398,20170203,SPY,0.006893
84398,20170206,SPY,-0.001788
84398,20170207,SPY,0.000044
84398,20170208,SPY,0.001310
84398,20170209,SPY,0.005933
84398,20170210,SPY,0.003946
84398,20170213,SPY,0.005443
84398,20170214,SPY,0.003995
84398,20170215,SPY,0.005220
84398,20170216,SPY,-0.000851
84398,20170217,SPY,0.001576
84398,20170221,SPY,0.005955
84398,20170222,SPY,-0.000888
84398,20170223,SPY,0.000677
84398,20170224,SPY,0.001269
84398,20170227,SPY,0.001563
84398,20170228,SPY,-0.002699
84398,20170301,SPY,0.013998
84398,20170302,SPY,-0.006297
84398,20170303,SPY,0.000630
84398,20170306,SPY,-0.002978
84398,20170307,SPY,-0.002987
84398,20170308,SPY,-0.001857
84398,20170309,SPY,0.001268
84398,20170310,SPY,0.003504
84398,20170313,SPY,0.000505
84398,20170314,SPY,-0.003827
84398,20170315,SPY,0.008653
84398,20170316,SPY,-0.001967
84398,20170317,SPY,-0.001748
84398,20170320,SPY,-0.001097
84398,20170321,SPY,-0.012839
84398,20170322,SPY,0.002353
84398,20170323,SPY,-0.001067
84398,20170324,SPY,-0.000726
84398,20170327,SPY,-0.001026
84398,20170328,SPY,0.007277
84398,20170329,SPY,0.000935
84398,20170330,SPY,0.003184
84398,20170331,SPY,-0.002328
84398,20170403,SPY,-0.001739
84398,20170404,SPY,0.000637
84398,20170405,SPY,-0.002973
84398,20170406,SPY,0.002811
84398,20170407,SPY,-0.001019
84398,20170410,SPY,0.000595
84398,20170411,SPY,-0.001190
84398,20170412,SPY,-0.004382
84398,20170413,SPY,-0.006495
84398,20170417,SPY,0.008860
84398,20170418,SPY,-0.002984
84398,20170419,SPY,-0.001839
84398,20170420,SPY,0.008139
84398,20170421,SPY,-0.003187
84398,20170424,SPY,0.010998
84398,20170425,SPY,0.005819
84398,20170426,SPY,-0.000629
84398,20170427,SPY,0.000839
84398,20170428,SPY,-0.002179
84398,20170501,SPY,0.002520
84398,20170502,SPY,0.000377
84398,20170503,SPY,-0.001215
84398,20170504,SPY,0.001174
84398,20170505,SPY,0.003937
84398,20170508,SPY,-0.000167
84398,20170509,SPY,-0.000918
84398,20170510,SPY,0.001796
84398,20170511,SPY,-0.002043
84398,20170512,SPY,-0.001671
84398,20170515,SPY,0.005524
84398,20170516,SPY,-0.000916
84398,20170517,SPY,-0.017744
84398,20170518,SPY,0.004028
84398,20170519,SPY,0.006504
84398,20170522,SPY,0.005077
84398,20170523,SPY,0.002213
84398,20170524,SPY,0.002333
84398,20170525,SPY,0.004779
84398,20170526,SPY,-0.000207
84398,20170530,SPY,-0.000869
84398,20170531,SPY,-0.000248
84398,20170601,SPY,0.007952
84398,20170602,SPY,0.003328
84398,20170605,SPY,-0.000737
84398,20170606,SPY,-0.003197
84398,20170607,SPY,0.001850
84398,20170608,SPY,0.000492
84398,20170609,SPY,-0.001518
84398,20170612,SPY,-0.000205
84398,20170613,SPY,0.004890
84398,20170614,SPY,-0.001268
84398,20170615,SPY,-0.001924
84398,20170616,SPY,0.000218
84398,20170619,SPY,0.008325
84398,20170620,SPY,-0.006744
84398,20170621,SPY,-0.000247
84398,20170622,SPY,-0.000453
84398,20170623,SPY,0.001194
84398,20170626,SPY,0.000658
84398,20170627,SPY,-0.008056
84398,20170628,SPY,0.008950
84398,20170629,SPY,-0.008789
84398,20170630,SPY,0.001864
84398,20170703,SPY,0.001696
84398,20170705,SPY,0.002312
84398,20170706,SPY,-0.009144
84398,20170707,SPY,0.006485
84398,20170710,SPY,0.001074
84398,20170711,SPY,-0.000743
84398,20170712,SPY,0.007515
84398,20170713,SPY,0.001680
84398,20170714,SPY,0.004664
84398,20170717,SPY,-0.000122
84398,20170718,SPY,0.000529
84398,20170719,SPY,0.005414
84398,20170720,SPY,0.000445
84398,20170721,SPY,-0.000890
84398,20170724,SPY,-0.000243
84398,20170725,SPY,0.002431
84398,20170726,SPY,0.000040
84398,20170727,SPY,-0.000930
84398,20170728,SPY,-0.001173
84398,20170731,SPY,-0.000567
84398,20170801,SPY,0.002229
84398,20170802,SPY,0.000485
84398,20170803,SPY,-0.001940
84398,20170804,SPY,0.001822
84398,20170807,SPY,0.001859
84398,20170808,SPY,-0.002461
84398,20170809,SPY,-0.000040
84398,20170810,SPY,-0.014115
84398,20170811,SPY,0.001477
84398,20170814,SPY,0.009913
84398,20170815,SPY,-0.000122
84398,20170816,SPY,0.001744
84398,20170817,SPY,-0.015591
84398,20170818,SPY,-0.001563
84398,20170821,SPY,0.000783
84398,20170822,SPY,0.010457
84398,20170823,SPY,-0.003585
84398,20170824,SPY,-0.002331
84398,20170825,SPY,0.002336
84398,20170828,SPY,0.000041
84398,20170829,SPY,0.001145
84398,20170830,SPY,0.004738
84398,20170831,SPY,0.006016
84398,20170901,SPY,0.001414
84398,20170905,SPY,-0.007182
84398,20170906,SPY,0.003414
84398,20170907,SPY,-0.000122
84398,20170908,SPY,-0.001175
84398,20170911,SPY,0.010666
84398,20170912,SPY,0.003371
84398,20170913,SPY,0.000480
84398,20170914,SPY,-0.000320
84398,20170915,SPY,0.001338
84398,20170918,SPY,0.002127
84398,20170919,SPY,0.001001
84398,20170920,SPY,0.000360
84398,20170921,SPY,-0.002679
84398,20170922,SPY,0.000201
84398,20170925,SPY,-0.002045
84398,20170926,SPY,0.000603
84398,20170927,SPY,0.003894
84398,20170928,SPY,0.001200
84398,20170929,SPY,0.003515
84398,20171002,SPY,0.004339
84398,20171003,SPY,0.002140
84398,20171004,SPY,0.001186
84398,20171005,SPY,0.005925
84398,20171006,SPY,-0.001139
84398,20171009,SPY,-0.001651
84398,20171010,SPY,0.002638
84398,20171011,SPY,0.001571
84398,20171012,SPY,-0.001490
84398,20171013,SPY,0.001217
84398,20171016,SPY,0.001334
84398,20171017,SPY,0.000705
84398,20171018,SPY,0.000979
84398,20171019,SPY,0.000274
84398,20171020,SPY,0.005160
84398,20171023,SPY,-0.003889
84398,20171024,SPY,0.001757
84398,20171025,SPY,-0.004950
84398,20171026,SPY,0.001293
84398,20171027,SPY,0.008176
